source_id,target_id,weight,layer
52,56,1.0,1
52,58,1.0,1
52,64,1.0,1
52,71,1.0,1
52,72,1.0,1
52,74,1.0,1
52,110,1.0,1
52,111,1.0,1
52,115,1.0,1
52,116,1.0,1
52,117,1.0,1
52,118,1.0,1
52,119,1.0,1
53,55,1.0,1
53,56,1.0,1
53,81,1.0,1
53,84,1.0,1
53,92,1.0,1
54,55,1.0,1
54,56,1.0,1
54,58,1.0,1
54,59,1.0,1
54,60,1.0,1
54,64,1.0,1
54,65,1.0,1
54,66,1.0,1
54,67,1.0,1
54,69,1.0,1
54,74,1.0,1
54,76,1.0,1
54,77,1.0,1
54,78,1.0,1
54,82,1.0,1
54,83,1.0,1
54,103,1.0,1
54,104,1.0,1
54,105,1.0,1
54,110,1.0,1
54,111,1.0,1
54,112,1.0,1
54,145,1.0,1
55,56,1.0,1
55,57,1.0,1
55,58,1.0,1
55,72,1.0,1
55,73,1.0,1
55,74,1.0,1
55,81,1.0,1
55,88,1.0,1
55,92,1.0,1
55,93,1.0,1
55,142,1.0,1
56,57,1.0,1
56,58,1.0,1
56,64,1.0,1
56,72,1.0,1
56,73,1.0,1
56,74,1.0,1
56,76,1.0,1
56,93,1.0,1
56,142,1.0,1
57,58,1.0,1
57,63,1.0,1
57,64,1.0,1
57,68,1.0,1
57,70,1.0,1
57,71,1.0,1
57,72,1.0,1
57,73,1.0,1
57,74,1.0,1
57,75,1.0,1
57,76,1.0,1
57,139,1.0,1
57,150,1.0,1
58,64,1.0,1
58,65,1.0,1
58,66,1.0,1
58,68,1.0,1
58,70,1.0,1
58,71,1.0,1
58,72,1.0,1
58,73,1.0,1
58,74,1.0,1
58,76,1.0,1
58,78,1.0,1
58,82,1.0,1
58,83,1.0,1
58,93,1.0,1
58,104,1.0,1
58,105,1.0,1
58,110,1.0,1
58,111,1.0,1
58,112,1.0,1
58,147,1.0,1
58,150,1.0,1
59,60,1.0,1
59,61,1.0,1
59,65,1.0,1
59,66,1.0,1
59,71,1.0,1
59,74,1.0,1
59,83,1.0,1
59,92,1.0,1
59,93,1.0,1
59,94,1.0,1
59,100,1.0,1
59,101,1.0,1
59,102,1.0,1
59,103,1.0,1
59,110,1.0,1
59,111,1.0,1
59,112,1.0,1
60,61,1.0,1
60,62,1.0,1
60,64,1.0,1
60,65,1.0,1
60,66,1.0,1
60,67,1.0,1
60,68,1.0,1
60,70,1.0,1
60,83,1.0,1
60,94,1.0,1
60,100,1.0,1
60,101,1.0,1
60,102,1.0,1
61,94,1.0,1
61,102,1.0,1
62,65,1.0,1
62,66,1.0,1
62,67,1.0,1
62,68,1.0,1
62,70,1.0,1
62,103,1.0,1
63,64,1.0,1
63,65,1.0,1
63,66,1.0,1
63,67,1.0,1
63,68,1.0,1
63,69,1.0,1
63,70,1.0,1
63,71,1.0,1
63,75,1.0,1
63,76,1.0,1
63,77,1.0,1
63,78,1.0,1
63,104,1.0,1
63,112,1.0,1
63,149,1.0,1
63,150,1.0,1
63,151,1.0,1
63,152,1.0,1
64,65,1.0,1
64,66,1.0,1
64,67,1.0,1
64,68,1.0,1
64,69,1.0,1
64,70,1.0,1
64,71,1.0,1
64,72,1.0,1
64,73,1.0,1
64,74,1.0,1
64,75,1.0,1
64,76,1.0,1
64,77,1.0,1
64,78,1.0,1
64,82,1.0,1
64,83,1.0,1
64,90,1.0,1
64,91,1.0,1
64,103,1.0,1
64,104,1.0,1
64,105,1.0,1
64,110,1.0,1
64,111,1.0,1
64,112,1.0,1
64,147,1.0,1
64,150,1.0,1
64,151,1.0,1
64,152,1.0,1
64,160,1.0,1
65,66,1.0,1
65,67,1.0,1
65,68,1.0,1
65,69,1.0,1
65,70,1.0,1
65,71,1.0,1
65,72,1.0,1
65,74,1.0,1
65,75,1.0,1
65,76,1.0,1
65,77,1.0,1
65,78,1.0,1
65,82,1.0,1
65,83,1.0,1
65,103,1.0,1
65,104,1.0,1
65,110,1.0,1
65,111,1.0,1
65,112,1.0,1
65,147,1.0,1
65,151,1.0,1
65,152,1.0,1
65,160,1.0,1
66,67,1.0,1
66,68,1.0,1
66,69,1.0,1
66,70,1.0,1
66,72,1.0,1
66,74,1.0,1
66,75,1.0,1
66,76,1.0,1
66,77,1.0,1
66,78,1.0,1
66,82,1.0,1
66,83,1.0,1
66,103,1.0,1
66,104,1.0,1
66,105,1.0,1
66,110,1.0,1
66,111,1.0,1
66,112,1.0,1
66,113,1.0,1
66,147,1.0,1
66,151,1.0,1
66,152,1.0,1
66,160,1.0,1
67,68,1.0,1
67,69,1.0,1
67,70,1.0,1
67,71,1.0,1
67,74,1.0,1
67,75,1.0,1
67,76,1.0,1
67,77,1.0,1
67,78,1.0,1
67,82,1.0,1
67,83,1.0,1
67,89,1.0,1
67,90,1.0,1
67,91,1.0,1
67,103,1.0,1
67,104,1.0,1
67,105,1.0,1
67,110,1.0,1
67,111,1.0,1
67,112,1.0,1
67,147,1.0,1
67,151,1.0,1
67,152,1.0,1
67,160,1.0,1
68,69,1.0,1
68,70,1.0,1
68,71,1.0,1
68,72,1.0,1
68,73,1.0,1
68,74,1.0,1
68,75,1.0,1
68,76,1.0,1
68,77,1.0,1
68,78,1.0,1
68,82,1.0,1
68,83,1.0,1
68,89,1.0,1
68,90,1.0,1
68,91,1.0,1
68,98,1.0,1
68,99,1.0,1
68,103,1.0,1
68,104,1.0,1
68,105,1.0,1
68,106,1.0,1
68,107,1.0,1
68,109,1.0,1
68,110,1.0,1
68,111,1.0,1
68,112,1.0,1
68,147,1.0,1
68,148,1.0,1
68,150,1.0,1
68,152,1.0,1
68,160,1.0,1
68,162,1.0,1
69,70,1.0,1
69,71,1.0,1
69,75,1.0,1
69,76,1.0,1
69,77,1.0,1
69,78,1.0,1
69,82,1.0,1
69,83,1.0,1
69,90,1.0,1
69,91,1.0,1
69,103,1.0,1
69,104,1.0,1
69,105,1.0,1
69,108,1.0,1
69,109,1.0,1
69,110,1.0,1
69,111,1.0,1
69,112,1.0,1
69,121,1.0,1
69,147,1.0,1
69,151,1.0,1
69,152,1.0,1
69,160,1.0,1
70,71,1.0,1
70,72,1.0,1
70,73,1.0,1
70,74,1.0,1
70,75,1.0,1
70,76,1.0,1
70,77,1.0,1
70,78,1.0,1
70,82,1.0,1
70,83,1.0,1
70,87,1.0,1
70,90,1.0,1
70,91,1.0,1
70,103,1.0,1
70,104,1.0,1
70,105,1.0,1
70,108,1.0,1
70,109,1.0,1
70,110,1.0,1
70,111,1.0,1
70,112,1.0,1
70,147,1.0,1
70,150,1.0,1
70,152,1.0,1
70,160,1.0,1
71,72,1.0,1
71,73,1.0,1
71,74,1.0,1
71,82,1.0,1
71,83,1.0,1
71,109,1.0,1
71,111,1.0,1
71,112,1.0,1
71,113,1.0,1
72,73,1.0,1
72,74,1.0,1
72,82,1.0,1
72,83,1.0,1
72,109,1.0,1
72,110,1.0,1
72,111,1.0,1
72,112,1.0,1
72,113,1.0,1
72,115,1.0,1
72,116,1.0,1
72,117,1.0,1
72,118,1.0,1
72,119,1.0,1
72,150,1.0,1
73,74,1.0,1
73,75,1.0,1
73,76,1.0,1
73,87,1.0,1
73,89,1.0,1
74,75,1.0,1
74,76,1.0,1
74,82,1.0,1
74,83,1.0,1
74,88,1.0,1
74,89,1.0,1
74,111,1.0,1
75,76,1.0,1
75,77,1.0,1
75,78,1.0,1
75,85,1.0,1
75,88,1.0,1
75,89,1.0,1
75,90,1.0,1
75,91,1.0,1
75,98,1.0,1
75,104,1.0,1
75,105,1.0,1
75,106,1.0,1
76,77,1.0,1
76,78,1.0,1
76,82,1.0,1
76,83,1.0,1
76,88,1.0,1
76,89,1.0,1
76,90,1.0,1
76,91,1.0,1
76,96,1.0,1
76,98,1.0,1
76,99,1.0,1
76,103,1.0,1
76,104,1.0,1
76,105,1.0,1
76,106,1.0,1
76,107,1.0,1
76,112,1.0,1
77,78,1.0,1
77,82,1.0,1
77,83,1.0,1
77,90,1.0,1
77,91,1.0,1
77,98,1.0,1
77,99,1.0,1
77,103,1.0,1
77,104,1.0,1
77,105,1.0,1
77,106,1.0,1
77,107,1.0,1
77,110,1.0,1
77,111,1.0,1
77,112,1.0,1
77,122,1.0,1
77,147,1.0,1
77,148,1.0,1
77,151,1.0,1
77,152,1.0,1
77,160,1.0,1
78,82,1.0,1
78,83,1.0,1
78,90,1.0,1
78,91,1.0,1
78,98,1.0,1
78,99,1.0,1
78,103,1.0,1
78,104,1.0,1
78,105,1.0,1
78,106,1.0,1
78,107,1.0,1
78,110,1.0,1
78,111,1.0,1
78,112,1.0,1
78,121,1.0,1
78,122,1.0,1
78,123,1.0,1
78,147,1.0,1
78,148,1.0,1
78,151,1.0,1
78,152,1.0,1
78,160,1.0,1
79,80,1.0,1
79,90,1.0,1
79,91,1.0,1
79,98,1.0,1
79,99,1.0,1
79,106,1.0,1
79,107,1.0,1
79,120,1.0,1
79,121,1.0,1
79,122,1.0,1
79,123,1.0,1
79,148,1.0,1
79,161,1.0,1
79,163,1.0,1
80,90,1.0,1
80,91,1.0,1
80,98,1.0,1
80,99,1.0,1
80,105,1.0,1
80,106,1.0,1
80,107,1.0,1
80,120,1.0,1
80,121,1.0,1
80,122,1.0,1
80,123,1.0,1
80,148,1.0,1
80,161,1.0,1
81,84,1.0,1
81,92,1.0,1
81,93,1.0,1
81,97,1.0,1
82,83,1.0,1
82,90,1.0,1
82,104,1.0,1
82,105,1.0,1
82,109,1.0,1
82,110,1.0,1
82,111,1.0,1
82,112,1.0,1
82,113,1.0,1
82,147,1.0,1
82,151,1.0,1
82,152,1.0,1
82,160,1.0,1
83,103,1.0,1
83,104,1.0,1
83,105,1.0,1
83,110,1.0,1
83,111,1.0,1
83,112,1.0,1
83,113,1.0,1
83,147,1.0,1
83,151,1.0,1
83,152,1.0,1
83,160,1.0,1
84,88,1.0,1
84,92,1.0,1
84,93,1.0,1
84,144,1.0,1
85,86,1.0,1
85,87,1.0,1
85,88,1.0,1
85,108,1.0,1
85,126,1.0,1
85,127,1.0,1
85,139,1.0,1
85,140,1.0,1
85,141,1.0,1
86,87,1.0,1
86,88,1.0,1
86,108,1.0,1
86,126,1.0,1
86,127,1.0,1
86,139,1.0,1
86,140,1.0,1
86,141,1.0,1
87,88,1.0,1
87,89,1.0,1
87,108,1.0,1
87,109,1.0,1
87,126,1.0,1
87,147,1.0,1
87,160,1.0,1
88,89,1.0,1
88,154,1.0,1
89,90,1.0,1
89,91,1.0,1
89,98,1.0,1
90,91,1.0,1
90,98,1.0,1
90,99,1.0,1
90,104,1.0,1
90,105,1.0,1
90,106,1.0,1
90,107,1.0,1
90,112,1.0,1
90,120,1.0,1
90,121,1.0,1
90,122,1.0,1
90,123,1.0,1
90,147,1.0,1
90,148,1.0,1
90,151,1.0,1
90,152,1.0,1
90,160,1.0,1
90,161,1.0,1
91,98,1.0,1
91,99,1.0,1
91,104,1.0,1
91,105,1.0,1
91,106,1.0,1
91,107,1.0,1
91,112,1.0,1
91,120,1.0,1
91,121,1.0,1
91,122,1.0,1
91,123,1.0,1
91,148,1.0,1
91,152,1.0,1
92,93,1.0,1
92,94,1.0,1
93,94,1.0,1
93,95,1.0,1
93,102,1.0,1
93,115,1.0,1
93,135,1.0,1
94,95,1.0,1
94,100,1.0,1
94,101,1.0,1
94,102,1.0,1
94,103,1.0,1
95,100,1.0,1
95,101,1.0,1
95,102,1.0,1
95,133,1.0,1
95,138,1.0,1
95,143,1.0,1
96,97,1.0,1
96,103,1.0,1
96,132,1.0,1
97,132,1.0,1
97,133,1.0,1
97,154,1.0,1
98,99,1.0,1
98,104,1.0,1
98,105,1.0,1
98,106,1.0,1
98,107,1.0,1
98,120,1.0,1
98,121,1.0,1
98,122,1.0,1
98,123,1.0,1
98,124,1.0,1
98,148,1.0,1
98,161,1.0,1
99,104,1.0,1
99,105,1.0,1
99,106,1.0,1
99,107,1.0,1
99,112,1.0,1
99,120,1.0,1
99,121,1.0,1
99,122,1.0,1
99,123,1.0,1
99,124,1.0,1
99,148,1.0,1
99,161,1.0,1
100,102,1.0,1
101,102,1.0,1
102,103,1.0,1
102,113,1.0,1
102,118,1.0,1
102,133,1.0,1
102,134,1.0,1
103,105,1.0,1
103,110,1.0,1
103,111,1.0,1
103,112,1.0,1
103,132,1.0,1
103,133,1.0,1
104,105,1.0,1
104,106,1.0,1
104,107,1.0,1
104,110,1.0,1
104,111,1.0,1
104,112,1.0,1
104,122,1.0,1
104,123,1.0,1
104,147,1.0,1
104,148,1.0,1
104,151,1.0,1
104,152,1.0,1
104,160,1.0,1
105,106,1.0,1
105,107,1.0,1
105,110,1.0,1
105,111,1.0,1
105,112,1.0,1
105,122,1.0,1
105,123,1.0,1
105,147,1.0,1
105,148,1.0,1
105,151,1.0,1
105,152,1.0,1
105,160,1.0,1
105,162,1.0,1
106,107,1.0,1
106,121,1.0,1
106,122,1.0,1
106,123,1.0,1
106,147,1.0,1
106,148,1.0,1
106,155,1.0,1
106,161,1.0,1
107,121,1.0,1
107,122,1.0,1
107,123,1.0,1
107,124,1.0,1
107,125,1.0,1
107,148,1.0,1
107,155,1.0,1
107,161,1.0,1
108,109,1.0,1
109,112,1.0,1
109,128,1.0,1
110,111,1.0,1
110,112,1.0,1
110,113,1.0,1
110,114,1.0,1
110,115,1.0,1
110,116,1.0,1
110,117,1.0,1
110,118,1.0,1
110,119,1.0,1
110,147,1.0,1
110,151,1.0,1
110,152,1.0,1
111,112,1.0,1
111,113,1.0,1
111,114,1.0,1
111,117,1.0,1
111,118,1.0,1
111,147,1.0,1
111,151,1.0,1
111,152,1.0,1
111,160,1.0,1
112,113,1.0,1
112,117,1.0,1
112,118,1.0,1
112,120,1.0,1
112,121,1.0,1
112,147,1.0,1
112,151,1.0,1
112,152,1.0,1
112,160,1.0,1
113,114,1.0,1
113,115,1.0,1
113,116,1.0,1
113,117,1.0,1
113,118,1.0,1
113,119,1.0,1
114,115,1.0,1
114,116,1.0,1
114,117,1.0,1
114,118,1.0,1
114,119,1.0,1
115,116,1.0,1
115,117,1.0,1
115,118,1.0,1
115,119,1.0,1
116,117,1.0,1
116,118,1.0,1
116,119,1.0,1
117,118,1.0,1
117,119,1.0,1
117,134,1.0,1
118,119,1.0,1
118,134,1.0,1
118,135,1.0,1
119,134,1.0,1
119,135,1.0,1
120,121,1.0,1
120,123,1.0,1
120,161,1.0,1
121,123,1.0,1
121,161,1.0,1
122,123,1.0,1
122,124,1.0,1
122,125,1.0,1
122,148,1.0,1
122,155,1.0,1
122,161,1.0,1
123,124,1.0,1
123,148,1.0,1
123,155,1.0,1
123,161,1.0,1
124,125,1.0,1
124,139,1.0,1
124,155,1.0,1
126,127,1.0,1
126,128,1.0,1
126,136,1.0,1
126,139,1.0,1
126,141,1.0,1
127,128,1.0,1
127,136,1.0,1
127,139,1.0,1
127,140,1.0,1
127,141,1.0,1
127,142,1.0,1
128,129,1.0,1
128,135,1.0,1
129,135,1.0,1
132,133,1.0,1
134,135,1.0,1
136,137,1.0,1
138,143,1.0,1
138,144,1.0,1
138,158,1.0,1
138,164,1.0,1
139,140,1.0,1
139,141,1.0,1
139,142,1.0,1
139,148,1.0,1
140,141,1.0,1
140,142,1.0,1
140,148,1.0,1
141,142,1.0,1
142,150,1.0,1
143,144,1.0,1
143,145,1.0,1
143,158,1.0,1
143,164,1.0,1
144,158,1.0,1
144,164,1.0,1
145,146,1.0,1
145,147,1.0,1
145,158,1.0,1
145,160,1.0,1
146,147,1.0,1
146,151,1.0,1
146,152,1.0,1
146,160,1.0,1
147,148,1.0,1
147,151,1.0,1
147,152,1.0,1
147,160,1.0,1
147,162,1.0,1
148,152,1.0,1
148,160,1.0,1
148,161,1.0,1
148,162,1.0,1
149,152,1.0,1
151,152,1.0,1
152,162,1.0,1
153,154,1.0,1
158,164,1.0,1
1,2,1.0,2
1,3,1.0,2
1,4,1.0,2
1,9,1.0,2
1,24,1.0,2
1,31,1.0,2
1,32,1.0,2
1,33,1.0,2
1,34,1.0,2
1,40,1.0,2
1,48,1.0,2
1,53,1.0,2
1,54,1.0,2
1,55,1.0,2
1,56,1.0,2
1,74,1.0,2
1,75,1.0,2
1,76,1.0,2
1,81,1.0,2
1,84,1.0,2
1,85,1.0,2
1,86,1.0,2
1,87,1.0,2
1,88,1.0,2
1,89,1.0,2
1,92,1.0,2
1,93,1.0,2
1,96,1.0,2
1,97,1.0,2
1,100,1.0,2
1,103,1.0,2
1,122,1.0,2
1,124,1.0,2
1,125,1.0,2
1,126,1.0,2
1,127,1.0,2
1,132,1.0,2
1,133,1.0,2
1,135,1.0,2
1,136,1.0,2
1,137,1.0,2
1,140,1.0,2
1,141,1.0,2
1,142,1.0,2
1,153,1.0,2
1,154,1.0,2
1,155,1.0,2
1,163,1.0,2
2,3,1.0,2
2,4,1.0,2
2,5,1.0,2
2,6,1.0,2
2,7,1.0,2
2,9,1.0,2
2,10,1.0,2
2,11,1.0,2
2,19,1.0,2
2,21,1.0,2
2,22,1.0,2
2,23,1.0,2
2,24,1.0,2
2,29,1.0,2
2,30,1.0,2
2,32,1.0,2
2,34,1.0,2
2,37,1.0,2
2,38,1.0,2
2,39,1.0,2
2,40,1.0,2
2,42,1.0,2
2,45,1.0,2
2,46,1.0,2
2,47,1.0,2
2,48,1.0,2
2,53,1.0,2
2,54,1.0,2
2,55,1.0,2
2,56,1.0,2
2,57,1.0,2
2,58,1.0,2
2,59,1.0,2
2,60,1.0,2
2,64,1.0,2
2,65,1.0,2
2,66,1.0,2
2,67,1.0,2
2,68,1.0,2
2,73,1.0,2
2,74,1.0,2
2,75,1.0,2
2,76,1.0,2
2,77,1.0,2
2,78,1.0,2
2,81,1.0,2
2,82,1.0,2
2,83,1.0,2
2,84,1.0,2
2,85,1.0,2
2,86,1.0,2
2,87,1.0,2
2,88,1.0,2
2,89,1.0,2
2,93,1.0,2
2,96,1.0,2
2,97,1.0,2
2,100,1.0,2
2,101,1.0,2
2,102,1.0,2
2,103,1.0,2
2,104,1.0,2
2,105,1.0,2
2,106,1.0,2
2,124,1.0,2
2,132,1.0,2
2,133,1.0,2
2,135,1.0,2
2,139,1.0,2
2,140,1.0,2
2,141,1.0,2
2,142,1.0,2
2,153,1.0,2
2,154,1.0,2
2,163,1.0,2
3,4,1.0,2
3,5,1.0,2
3,6,1.0,2
3,7,1.0,2
3,10,1.0,2
3,11,1.0,2
3,12,1.0,2
3,18,1.0,2
3,19,1.0,2
3,21,1.0,2
3,22,1.0,2
3,23,1.0,2
3,24,1.0,2
3,25,1.0,2
3,26,1.0,2
3,29,1.0,2
3,30,1.0,2
3,31,1.0,2
3,32,1.0,2
3,33,1.0,2
3,34,1.0,2
3,37,1.0,2
3,38,1.0,2
3,39,1.0,2
3,40,1.0,2
3,45,1.0,2
3,46,1.0,2
3,47,1.0,2
3,48,1.0,2
3,53,1.0,2
3,54,1.0,2
3,55,1.0,2
3,56,1.0,2
3,57,1.0,2
3,58,1.0,2
3,59,1.0,2
3,60,1.0,2
3,61,1.0,2
3,63,1.0,2
3,64,1.0,2
3,65,1.0,2
3,66,1.0,2
3,67,1.0,2
3,68,1.0,2
3,69,1.0,2
3,70,1.0,2
3,71,1.0,2
3,73,1.0,2
3,74,1.0,2
3,75,1.0,2
3,76,1.0,2
3,77,1.0,2
3,78,1.0,2
3,81,1.0,2
3,82,1.0,2
3,83,1.0,2
3,84,1.0,2
3,85,1.0,2
3,86,1.0,2
3,87,1.0,2
3,88,1.0,2
3,89,1.0,2
3,92,1.0,2
3,93,1.0,2
3,96,1.0,2
3,97,1.0,2
3,100,1.0,2
3,102,1.0,2
3,103,1.0,2
3,104,1.0,2
3,105,1.0,2
3,112,1.0,2
3,124,1.0,2
3,132,1.0,2
3,133,1.0,2
3,139,1.0,2
3,140,1.0,2
3,141,1.0,2
3,142,1.0,2
3,153,1.0,2
3,154,1.0,2
3,160,1.0,2
4,7,1.0,2
4,8,1.0,2
4,9,1.0,2
4,10,1.0,2
4,11,1.0,2
4,12,1.0,2
4,19,1.0,2
4,21,1.0,2
4,22,1.0,2
4,24,1.0,2
4,26,1.0,2
4,30,1.0,2
4,31,1.0,2
4,32,1.0,2
4,34,1.0,2
4,37,1.0,2
4,38,1.0,2
4,39,1.0,2
4,40,1.0,2
4,47,1.0,2
4,48,1.0,2
4,53,1.0,2
4,54,1.0,2
4,55,1.0,2
4,56,1.0,2
4,57,1.0,2
4,58,1.0,2
4,59,1.0,2
4,60,1.0,2
4,64,1.0,2
4,67,1.0,2
4,68,1.0,2
4,73,1.0,2
4,74,1.0,2
4,75,1.0,2
4,76,1.0,2
4,77,1.0,2
4,78,1.0,2
4,81,1.0,2
4,82,1.0,2
4,83,1.0,2
4,84,1.0,2
4,85,1.0,2
4,86,1.0,2
4,87,1.0,2
4,88,1.0,2
4,89,1.0,2
4,91,1.0,2
4,93,1.0,2
4,96,1.0,2
4,97,1.0,2
4,98,1.0,2
4,99,1.0,2
4,100,1.0,2
4,102,1.0,2
4,103,1.0,2
4,104,1.0,2
4,105,1.0,2
4,106,1.0,2
4,107,1.0,2
4,122,1.0,2
4,123,1.0,2
4,124,1.0,2
4,125,1.0,2
4,126,1.0,2
4,132,1.0,2
4,133,1.0,2
4,139,1.0,2
4,140,1.0,2
4,141,1.0,2
4,142,1.0,2
4,147,1.0,2
4,148,1.0,2
4,153,1.0,2
4,154,1.0,2
4,159,1.0,2
4,160,1.0,2
4,163,1.0,2
5,6,1.0,2
5,7,1.0,2
5,10,1.0,2
5,11,1.0,2
5,17,1.0,2
5,18,1.0,2
5,19,1.0,2
5,20,1.0,2
5,21,1.0,2
5,22,1.0,2
5,23,1.0,2
5,27,1.0,2
5,29,1.0,2
5,30,1.0,2
5,35,1.0,2
5,36,1.0,2
5,37,1.0,2
5,38,1.0,2
5,40,1.0,2
5,42,1.0,2
5,43,1.0,2
5,44,1.0,2
5,45,1.0,2
5,46,1.0,2
5,47,1.0,2
5,48,1.0,2
5,49,1.0,2
5,50,1.0,2
5,51,1.0,2
5,52,1.0,2
5,54,1.0,2
5,55,1.0,2
5,56,1.0,2
5,57,1.0,2
5,58,1.0,2
5,59,1.0,2
5,60,1.0,2
5,63,1.0,2
5,64,1.0,2
5,65,1.0,2
5,66,1.0,2
5,67,1.0,2
5,68,1.0,2
5,69,1.0,2
5,70,1.0,2
5,71,1.0,2
5,72,1.0,2
5,73,1.0,2
5,74,1.0,2
5,75,1.0,2
5,76,1.0,2
5,77,1.0,2
5,78,1.0,2
5,82,1.0,2
5,83,1.0,2
5,90,1.0,2
5,93,1.0,2
5,96,1.0,2
5,102,1.0,2
5,103,1.0,2
5,104,1.0,2
5,105,1.0,2
5,107,1.0,2
5,110,1.0,2
5,111,1.0,2
5,112,1.0,2
5,113,1.0,2
5,114,1.0,2
5,115,1.0,2
5,116,1.0,2
5,117,1.0,2
5,118,1.0,2
5,119,1.0,2
5,134,1.0,2
5,135,1.0,2
5,147,1.0,2
5,148,1.0,2
5,151,1.0,2
5,152,1.0,2
5,160,1.0,2
6,7,1.0,2
6,10,1.0,2
6,11,1.0,2
6,17,1.0,2
6,18,1.0,2
6,19,1.0,2
6,20,1.0,2
6,21,1.0,2
6,22,1.0,2
6,23,1.0,2
6,27,1.0,2
6,29,1.0,2
6,30,1.0,2
6,35,1.0,2
6,36,1.0,2
6,37,1.0,2
6,38,1.0,2
6,40,1.0,2
6,42,1.0,2
6,44,1.0,2
6,45,1.0,2
6,46,1.0,2
6,47,1.0,2
6,48,1.0,2
6,49,1.0,2
6,50,1.0,2
6,51,1.0,2
6,52,1.0,2
6,54,1.0,2
6,55,1.0,2
6,56,1.0,2
6,58,1.0,2
6,59,1.0,2
6,60,1.0,2
6,63,1.0,2
